D	run2	unpack/map(getdata, 2 messages)	2.0	2.1	0	0
D	run2	graph/iid n=1000 10 it	9.136208e6	9.503084e6	-1	10884416
D	run2	graph/chain n=300 10 it	1.7581083e7	1.7864417e7	-1	17662496
C	run2	map/direct  NMV->out m[μ]::NMV m[v]::PM (BP)	491.4	517.0	18	1008
C	run2	map/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	529.8	557.4	19	1040
C	run2	resolve/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	134.7	140.7	2	48
C	run2	deferred/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	518.9	546.2	19	1040
C	run2	map/direct  NMP->μ q[out]::PM q[τ]::Gamma (VMP)	435.8	453.1	14	560
C	run2	map/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	473.4	498.7	15	592
C	run2	resolve/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	137.7	145.4	2	48
C	run2	deferred/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	459.8	479.9	15	592
C	run2	map/direct  MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	554.7	582.9	20	1152
C	run2	map/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	580.4	607.9	21	1184
C	run2	resolve/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	185.4	191.2	2	48
C	run2	deferred/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	569.5	594.7	21	1184
C	run2	map/direct  Bernoulli->out m[p]::Beta	492.3	509.2	18	944
C	run2	map/barrier Bernoulli->out m[p]::Beta	525.9	552.2	19	976
C	run2	resolve/barrier Bernoulli->out m[p]::Beta	127.7	131.1	2	48
C	run2	deferred/barrier Bernoulli->out m[p]::Beta	520.2	541.9	19	976
C	run2	map/direct  Categorical->p q[out]::Categorical	630.8	659.4	21	1072
C	run2	map/barrier Categorical->p q[out]::Categorical	651.3	674.2	22	1104
C	run2	resolve/barrier Categorical->p q[out]::Categorical	317.2	323.8	4	208
C	run2	deferred/barrier Categorical->p q[out]::Categorical	645.2	681.2	22	1104
C	run2	joint-marginal/barrier NMV (out,μ)	235.5	250.1	16	688
C	run2	product/NMV x3	730.7	760.7	13	368
C	run2	product/deferred NMV x3	742.6	771.7	13	368
C	run2	product/NMV x10	1395.8	1479.1	48	1264
C	run2	product/deferred NMV x10	1458.3	1525.0	48	1264
C	run2	product/MvNMC(3) x3	1620.8	1675.0	35	1632
C	run2	marginal-at-variable/NMV x3	771.2	798.0	14	400
C	run2	stream/marginal combineLatest x3 round	111.0	117.2	0	0
C	run2	stream/message combineLatest x3 round	109.2	114.9	0	0
C	run2	event/AfterMessageRuleCallEvent, result::Any	273.3	279.2	3	128
C	run2	barrier/kernel(tuple, ann), Any-typed args	24.4	25.6	1	32
C	run2	barrier/kernel(tuple, ann), known types	3.5	3.7	0	0
C	run2	barrier/kernel(a, b), Any-typed args	24.3	25.3	1	32
C	run2	unpack/map(getdata, 2 messages)	28.7	30.5	1	32
